area_code,area_name,date,cum_cases
E10000029,Suffolk,2020-03-17,3
E10000030,Surrey,2020-03-17,30
E10000031,Warwickshire,2020-03-17,4
E10000032,West Sussex,2020-03-17,10
E10000034,Worcestershire,2020-03-17,1
Unconfirmed,Unconfirmed,2020-03-18,117
E06000001,Hartlepool,2020-03-18,1
E06000002,Middlesbrough,2020-03-18,0
E06000003,Redcar and Cleveland,2020-03-18,1
E06000004,Stockton-on-Tees,2020-03-18,6
E06000005,Darlington,2020-03-18,2
E06000006,Halton,2020-03-18,4
E06000007,Warrington,2020-03-18,4
E06000008,Blackburn with Darwen,2020-03-18,1
E06000009,Blackpool,2020-03-18,4
E06000010,"Kingston upon Hull, City of",2020-03-18,1
E06000011,East Riding of Yorkshire,2020-03-18,10
E06000012,North East Lincolnshire,2020-03-18,0
E06000013,North Lincolnshire,2020-03-18,1
E06000014,York,2020-03-18,4
E06000015,Derby,2020-03-18,11
E06000016,Leicester,2020-03-18,3
E06000017,Rutland,2020-03-18,0
E06000018,Nottingham,2020-03-18,14
E06000019,"Herefordshire, County of",2020-03-18,3
E06000020,Telford and Wrekin,2020-03-18,0
E06000021,Stoke-on-Trent,2020-03-18,1
E06000022,Bath and North East Somerset,2020-03-18,3
E06000023,"Bristol, City of",2020-03-18,12
E06000024,North Somerset,2020-03-18,4
E06000025,South Gloucestershire,2020-03-18,9
E06000026,Plymouth,2020-03-18,5
E06000027,Torbay,2020-03-18,6
E06000030,Swindon,2020-03-18,3
E06000031,Peterborough,2020-03-18,2
E06000032,Luton,2020-03-18,3
E06000033,Southend-on-Sea,2020-03-18,5
E06000034,Thurrock,2020-03-18,2
E06000035,Medway,2020-03-18,4
E06000036,Bracknell Forest,2020-03-18,3
E06000037,West Berkshire,2020-03-18,3
E06000038,Reading,2020-03-18,5
E06000039,Slough,2020-03-18,13
E06000040,Windsor and Maidenhead,2020-03-18,10
E06000041,Wokingham,2020-03-18,10
E06000042,Milton Keynes,2020-03-18,4
E06000043,Brighton and Hove,2020-03-18,11
E06000044,Portsmouth,2020-03-18,4
E06000045,Southampton,2020-03-18,4
E06000046,Isle of Wight,2020-03-18,2
E06000047,County Durham,2020-03-18,3
E06000049,Cheshire East,2020-03-18,8
E06000050,Cheshire West and Chester,2020-03-18,5
E06000051,Shropshire,2020-03-18,3
E06000052,Cornwall and Isles of Scilly,2020-03-18,10
E06000054,Wiltshire,2020-03-18,9
E06000055,Bedford,2020-03-18,1
E06000056,Central Bedfordshire,2020-03-18,6
E06000057,Northumberland,2020-03-18,4
E06000058,"Bournemouth, Christchurch and Poole",2020-03-18,7
E06000059,Dorset,2020-03-18,5
E08000001,Bolton,2020-03-18,7
E08000002,Bury,2020-03-18,7
E08000003,Manchester,2020-03-18,18
E08000004,Oldham,2020-03-18,12
E08000005,Rochdale,2020-03-18,6
E08000006,Salford,2020-03-18,4
E08000007,Stockport,2020-03-18,10
E08000008,Tameside,2020-03-18,12
E08000009,Trafford,2020-03-18,14
E08000010,Wigan,2020-03-18,4
E08000011,Knowsley,2020-03-18,1
E08000012,Liverpool,2020-03-18,12
E08000013,St. Helens,2020-03-18,2
E08000014,Sefton,2020-03-18,4
E08000015,Wirral,2020-03-18,8
E08000016,Barnsley,2020-03-18,6
E08000017,Doncaster,2020-03-18,3
E08000018,Rotherham,2020-03-18,4
E08000019,Sheffield,2020-03-18,36
E08000021,Newcastle upon Tyne,2020-03-18,13
E08000022,North Tyneside,2020-03-18,7
E08000023,South Tyneside,2020-03-18,2
E08000024,Sunderland,2020-03-18,3
E08000025,Birmingham,2020-03-18,25
E08000026,Coventry,2020-03-18,4
E08000027,Dudley,2020-03-18,10
E08000028,Sandwell,2020-03-18,6
E08000029,Solihull,2020-03-18,1
E08000030,Walsall,2020-03-18,14
E08000031,Wolverhampton,2020-03-18,22
E08000032,Bradford,2020-03-18,8
E08000033,Calderdale,2020-03-18,3
E08000034,Kirklees,2020-03-18,2
E08000035,Leeds,2020-03-18,12
E08000036,Wakefield,2020-03-18,5
E08000037,Gateshead,2020-03-18,1
E09000002,Barking and Dagenham,2020-03-18,14
E09000003,Barnet,2020-03-18,27
E09000004,Bexley,2020-03-18,17
E09000005,Brent,2020-03-18,45
E09000006,Bromley,2020-03-18,32
E09000007,Camden,2020-03-18,30
E09000008,Croydon,2020-03-18,32
E09000009,Ealing,2020-03-18,42
E09000010,Enfield,2020-03-18,27
E09000011,Greenwich,2020-03-18,19
E09000012,Hackney and City of London,2020-03-18,29
E09000013,Hammersmith and Fulham,2020-03-18,25
E09000014,Haringey,2020-03-18,29
E09000015,Harrow,2020-03-18,40
E09000016,Havering,2020-03-18,7
E09000017,Hillingdon,2020-03-18,21
E09000018,Hounslow,2020-03-18,24
E09000019,Islington,2020-03-18,29
E09000020,Kensington and Chelsea,2020-03-18,55
E09000021,Kingston upon Thames,2020-03-18,7
E09000022,Lambeth,2020-03-18,61
E09000023,Lewisham,2020-03-18,22
E09000024,Merton,2020-03-18,34
E09000025,Newham,2020-03-18,23
E09000026,Redbridge,2020-03-18,7
E09000027,Richmond upon Thames,2020-03-18,7
E09000028,Southwark,2020-03-18,70
E09000029,Sutton,2020-03-18,12
E09000030,Tower Hamlets,2020-03-18,25
E09000031,Waltham Forest,2020-03-18,14
E09000032,Wandsworth,2020-03-18,59
E09000033,Westminster,2020-03-18,68
E10000002,Buckinghamshire,2020-03-18,27
E10000003,Cambridgeshire,2020-03-18,14
E10000006,Cumbria,2020-03-18,34
E10000007,Derbyshire,2020-03-18,27
E10000008,Devon,2020-03-18,25
E10000011,East Sussex,2020-03-18,8
E10000012,Essex,2020-03-18,27
E10000013,Gloucestershire,2020-03-18,12
E10000014,Hampshire,2020-03-18,77
E10000015,Hertfordshire,2020-03-18,50
E10000016,Kent,2020-03-18,21
E10000017,Lancashire,2020-03-18,15
E10000018,Leicestershire,2020-03-18,14
E10000019,Lincolnshire,2020-03-18,7
E10000020,Norfolk,2020-03-18,4
E10000021,Northamptonshire,2020-03-18,15
E10000023,North Yorkshire,2020-03-18,11
E10000024,Nottinghamshire,2020-03-18,28
E10000025,Oxfordshire,2020-03-18,34
E10000027,Somerset,2020-03-18,7
E10000028,Staffordshire,2020-03-18,14
E10000029,Suffolk,2020-03-18,10
E10000030,Surrey,2020-03-18,39
E10000031,Warwickshire,2020-03-18,10
E10000032,West Sussex,2020-03-18,10
E10000034,Worcestershire,2020-03-18,5
Unconfirmed,Unconfirmed,2020-03-19,212
E06000001,Hartlepool,2020-03-19,2
E06000002,Middlesbrough,2020-03-19,0
E06000003,Redcar and Cleveland,2020-03-19,1
E06000004,Stockton-on-Tees,2020-03-19,9
E06000005,Darlington,2020-03-19,2
E06000006,Halton,2020-03-19,4
E06000007,Warrington,2020-03-19,4
E06000008,Blackburn with Darwen,2020-03-19,1
E06000009,Blackpool,2020-03-19,3
E06000010,"Kingston upon Hull, City of",2020-03-19,1
E06000011,East Riding of Yorkshire,2020-03-19,10
E06000012,North East Lincolnshire,2020-03-19,0
E06000013,North Lincolnshire,2020-03-19,1
E06000014,York,2020-03-19,5
E06000015,Derby,2020-03-19,9
E06000016,Leicester,2020-03-19,5
E06000017,Rutland,2020-03-19,0
E06000018,Nottingham,2020-03-19,14
E06000019,"Herefordshire, County of",2020-03-19,3
E06000020,Telford and Wrekin,2020-03-19,0
E06000021,Stoke-on-Trent,2020-03-19,2
E06000022,Bath and North East Somerset,2020-03-19,4
E06000023,"Bristol, City of",2020-03-19,12
E06000024,North Somerset,2020-03-19,4
E06000025,South Gloucestershire,2020-03-19,12
E06000026,Plymouth,2020-03-19,7
E06000027,Torbay,2020-03-19,8
E06000030,Swindon,2020-03-19,4
E06000031,Peterborough,2020-03-19,2
E06000032,Luton,2020-03-19,3
E06000033,Southend-on-Sea,2020-03-19,4
E06000034,Thurrock,2020-03-19,3
E06000035,Medway,2020-03-19,8
E06000036,Bracknell Forest,2020-03-19,3
E06000037,West Berkshire,2020-03-19,3
E06000038,Reading,2020-03-19,7
E06000039,Slough,2020-03-19,17
E06000040,Windsor and Maidenhead,2020-03-19,13
E06000041,Wokingham,2020-03-19,9
E06000042,Milton Keynes,2020-03-19,5
E06000043,Brighton and Hove,2020-03-19,12
E06000044,Portsmouth,2020-03-19,5
E06000045,Southampton,2020-03-19,7
E06000046,Isle of Wight,2020-03-19,2
E06000047,County Durham,2020-03-19,5
E06000049,Cheshire East,2020-03-19,9
E06000050,Cheshire West and Chester,2020-03-19,7
E06000051,Shropshire,2020-03-19,3
E06000052,Cornwall and Isles of Scilly,2020-03-19,10
E06000054,Wiltshire,2020-03-19,12
E06000055,Bedford,2020-03-19,1
E06000056,Central Bedfordshire,2020-03-19,7
E06000057,Northumberland,2020-03-19,6
E06000058,"Bournemouth, Christchurch and Poole",2020-03-19,9
E06000059,Dorset,2020-03-19,7
E08000001,Bolton,2020-03-19,9
E08000002,Bury,2020-03-19,8
E08000003,Manchester,2020-03-19,21
E08000004,Oldham,2020-03-19,14
E08000005,Rochdale,2020-03-19,9
E08000006,Salford,2020-03-19,9
E08000007,Stockport,2020-03-19,13
E08000008,Tameside,2020-03-19,14
E08000009,Trafford,2020-03-19,13
E08000010,Wigan,2020-03-19,4
E08000011,Knowsley,2020-03-19,3
E08000012,Liverpool,2020-03-19,13
E08000013,St. Helens,2020-03-19,2
E08000014,Sefton,2020-03-19,6
E08000015,Wirral,2020-03-19,8
E08000016,Barnsley,2020-03-19,7
E08000017,Doncaster,2020-03-19,2
E08000018,Rotherham,2020-03-19,3
E08000019,Sheffield,2020-03-19,40
E08000021,Newcastle upon Tyne,2020-03-19,19
E08000022,North Tyneside,2020-03-19,10
E08000023,South Tyneside,2020-03-19,2
E08000024,Sunderland,2020-03-19,4
E08000025,Birmingham,2020-03-19,34
E08000026,Coventry,2020-03-19,4
E08000027,Dudley,2020-03-19,11
E08000028,Sandwell,2020-03-19,7
E08000029,Solihull,2020-03-19,1
E08000030,Walsall,2020-03-19,16
E08000031,Wolverhampton,2020-03-19,28
E08000032,Bradford,2020-03-19,7
E08000033,Calderdale,2020-03-19,3
E08000034,Kirklees,2020-03-19,3
E08000035,Leeds,2020-03-19,15
E08000036,Wakefield,2020-03-19,6
E08000037,Gateshead,2020-03-19,1
E09000002,Barking and Dagenham,2020-03-19,18
E09000003,Barnet,2020-03-19,28
E09000004,Bexley,2020-03-19,22
E09000005,Brent,2020-03-19,66
E09000006,Bromley,2020-03-19,40
E09000007,Camden,2020-03-19,36
E09000008,Croydon,2020-03-19,49
E09000009,Ealing,2020-03-19,53
E09000010,Enfield,2020-03-19,30
E09000011,Greenwich,2020-03-19,33
E09000012,Hackney and City of London,2020-03-19,32
E09000013,Hammersmith and Fulham,2020-03-19,28
E09000014,Haringey,2020-03-19,32
E09000015,Harrow,2020-03-19,56
E09000016,Havering,2020-03-19,14
E09000017,Hillingdon,2020-03-19,29
E09000018,Hounslow,2020-03-19,29
E09000019,Islington,2020-03-19,35
E09000020,Kensington and Chelsea,2020-03-19,57
E09000021,Kingston upon Thames,2020-03-19,14
E09000022,Lambeth,2020-03-19,81
E09000023,Lewisham,2020-03-19,39
E09000024,Merton,2020-03-19,39
E09000025,Newham,2020-03-19,32
E09000026,Redbridge,2020-03-19,18
E09000027,Richmond upon Thames,2020-03-19,12
E09000028,Southwark,2020-03-19,82
E09000029,Sutton,2020-03-19,14
E09000030,Tower Hamlets,2020-03-19,33
E09000031,Waltham Forest,2020-03-19,17
E09000032,Wandsworth,2020-03-19,75
E09000033,Westminster,2020-03-19,78
E10000002,Buckinghamshire,2020-03-19,39
E10000003,Cambridgeshire,2020-03-19,15
E10000006,Cumbria,2020-03-19,38
E10000007,Derbyshire,2020-03-19,40
E10000008,Devon,2020-03-19,26
E10000011,East Sussex,2020-03-19,8
E10000012,Essex,2020-03-19,31
E10000013,Gloucestershire,2020-03-19,15
E10000014,Hampshire,2020-03-19,87
E10000015,Hertfordshire,2020-03-19,52
E10000016,Kent,2020-03-19,25
E10000017,Lancashire,2020-03-19,24
E10000018,Leicestershire,2020-03-19,17
E10000019,Lincolnshire,2020-03-19,7
E10000020,Norfolk,2020-03-19,11
E10000021,Northamptonshire,2020-03-19,16
E10000023,North Yorkshire,2020-03-19,13
E10000024,Nottinghamshire,2020-03-19,29
E10000025,Oxfordshire,2020-03-19,34
E10000027,Somerset,2020-03-19,10
E10000028,Staffordshire,2020-03-19,18
E10000029,Suffolk,2020-03-19,13
E10000030,Surrey,2020-03-19,45
E10000031,Warwickshire,2020-03-19,11
E10000032,West Sussex,2020-03-19,16
E10000034,Worcestershire,2020-03-19,8
Unconfirmed,Unconfirmed,2020-03-20,138
E06000001,Hartlepool,2020-03-20,2
E06000002,Middlesbrough,2020-03-20,1
E06000003,Redcar and Cleveland,2020-03-20,2
E06000004,Stockton-on-Tees,2020-03-20,9
E06000005,Darlington,2020-03-20,2
E06000006,Halton,2020-03-20,5
E06000007,Warrington,2020-03-20,4
E06000008,Blackburn with Darwen,2020-03-20,1
E06000009,Blackpool,2020-03-20,5
E06000010,"Kingston upon Hull, City of",2020-03-20,1
E06000011,East Riding of Yorkshire,2020-03-20,15
E06000012,North East Lincolnshire,2020-03-20,0
E06000013,North Lincolnshire,2020-03-20,1
E06000014,York,2020-03-20,6
E06000015,Derby,2020-03-20,12
E06000016,Leicester,2020-03-20,11
E06000017,Rutland,2020-03-20,0
E06000018,Nottingham,2020-03-20,22
E06000019,"Herefordshire, County of",2020-03-20,3
E06000020,Telford and Wrekin,2020-03-20,0
E06000021,Stoke-on-Trent,2020-03-20,2
E06000022,Bath and North East Somerset,2020-03-20,5
E06000023,"Bristol, City of",2020-03-20,13
E06000024,North Somerset,2020-03-20,4
E06000025,South Gloucestershire,2020-03-20,13
E06000026,Plymouth,2020-03-20,7
E06000027,Torbay,2020-03-20,10
E06000030,Swindon,2020-03-20,5
E06000031,Peterborough,2020-03-20,2
E06000032,Luton,2020-03-20,4
E06000033,Southend-on-Sea,2020-03-20,5
E06000034,Thurrock,2020-03-20,6
E06000035,Medway,2020-03-20,11
E06000036,Bracknell Forest,2020-03-20,3
E06000037,West Berkshire,2020-03-20,6
E06000038,Reading,2020-03-20,7
E06000039,Slough,2020-03-20,20
E06000040,Windsor and Maidenhead,2020-03-20,13
E06000041,Wokingham,2020-03-20,12
E06000042,Milton Keynes,2020-03-20,7
E06000043,Brighton and Hove,2020-03-20,14
E06000044,Portsmouth,2020-03-20,13
E06000045,Southampton,2020-03-20,7
E06000046,Isle of Wight,2020-03-20,2
E06000047,County Durham,2020-03-20,7
E06000049,Cheshire East,2020-03-20,9
E06000050,Cheshire West and Chester,2020-03-20,10
E06000051,Shropshire,2020-03-20,3
E06000052,Cornwall and Isles of Scilly,2020-03-20,16
E06000054,Wiltshire,2020-03-20,17
E06000055,Bedford,2020-03-20,1
E06000056,Central Bedfordshire,2020-03-20,8
E06000057,Northumberland,2020-03-20,7
E06000058,"Bournemouth, Christchurch and Poole",2020-03-20,10
E06000059,Dorset,2020-03-20,7
E08000001,Bolton,2020-03-20,13
E08000002,Bury,2020-03-20,10
E08000003,Manchester,2020-03-20,26
E08000004,Oldham,2020-03-20,14
E08000005,Rochdale,2020-03-20,12
E08000006,Salford,2020-03-20,10
E08000007,Stockport,2020-03-20,21
E08000008,Tameside,2020-03-20,19
E08000009,Trafford,2020-03-20,15
E08000010,Wigan,2020-03-20,6
E08000011,Knowsley,2020-03-20,3
E08000012,Liverpool,2020-03-20,14
E08000013,St. Helens,2020-03-20,2
E08000014,Sefton,2020-03-20,7
E08000015,Wirral,2020-03-20,9
E08000016,Barnsley,2020-03-20,7
E08000017,Doncaster,2020-03-20,3
E08000018,Rotherham,2020-03-20,4
E08000019,Sheffield,2020-03-20,48
E08000021,Newcastle upon Tyne,2020-03-20,21
E08000022,North Tyneside,2020-03-20,12
E08000023,South Tyneside,2020-03-20,2
E08000024,Sunderland,2020-03-20,5
E08000025,Birmingham,2020-03-20,54
E08000026,Coventry,2020-03-20,7
E08000027,Dudley,2020-03-20,18
E08000028,Sandwell,2020-03-20,11
E08000029,Solihull,2020-03-20,3
E08000030,Walsall,2020-03-20,20
E08000031,Wolverhampton,2020-03-20,39
E08000032,Bradford,2020-03-20,9
E08000033,Calderdale,2020-03-20,5
E08000034,Kirklees,2020-03-20,6
E08000035,Leeds,2020-03-20,17
E08000036,Wakefield,2020-03-20,6
E08000037,Gateshead,2020-03-20,1
E09000002,Barking and Dagenham,2020-03-20,21
E09000003,Barnet,2020-03-20,76
E09000004,Bexley,2020-03-20,31
E09000005,Brent,2020-03-20,75
E09000006,Bromley,2020-03-20,52
E09000007,Camden,2020-03-20,46
E09000008,Croydon,2020-03-20,68
E09000009,Ealing,2020-03-20,54
E09000010,Enfield,2020-03-20,48
E09000011,Greenwich,2020-03-20,41
E09000012,Hackney and City of London,2020-03-20,45
E09000013,Hammersmith and Fulham,2020-03-20,36
E09000014,Haringey,2020-03-20,44
E09000015,Harrow,2020-03-20,60
E09000016,Havering,2020-03-20,19
E09000017,Hillingdon,2020-03-20,34
E09000018,Hounslow,2020-03-20,38
E09000019,Islington,2020-03-20,45
E09000020,Kensington and Chelsea,2020-03-20,66
E09000021,Kingston upon Thames,2020-03-20,17
E09000022,Lambeth,2020-03-20,103
E09000023,Lewisham,2020-03-20,47
E09000024,Merton,2020-03-20,45
E09000025,Newham,2020-03-20,42
E09000026,Redbridge,2020-03-20,27
E09000027,Richmond upon Thames,2020-03-20,16
E09000028,Southwark,2020-03-20,110
E09000029,Sutton,2020-03-20,19
E09000030,Tower Hamlets,2020-03-20,43
E09000031,Waltham Forest,2020-03-20,23
E09000032,Wandsworth,2020-03-20,98
E09000033,Westminster,2020-03-20,99
E10000002,Buckinghamshire,2020-03-20,39
E10000003,Cambridgeshire,2020-03-20,16
E10000006,Cumbria,2020-03-20,52
E10000007,Derbyshire,2020-03-20,50
E10000008,Devon,2020-03-20,30
E10000011,East Sussex,2020-03-20,8
E10000012,Essex,2020-03-20,43
E10000013,Gloucestershire,2020-03-20,22
E10000014,Hampshire,2020-03-20,107
E10000015,Hertfordshire,2020-03-20,61
E10000016,Kent,2020-03-20,32
E10000017,Lancashire,2020-03-20,26
E10000018,Leicestershire,2020-03-20,20
E10000019,Lincolnshire,2020-03-20,9
E10000020,Norfolk,2020-03-20,17
E10000021,Northamptonshire,2020-03-20,17
E10000023,North Yorkshire,2020-03-20,14
E10000024,Nottinghamshire,2020-03-20,41
E10000025,Oxfordshire,2020-03-20,40
E10000027,Somerset,2020-03-20,10
E10000028,Staffordshire,2020-03-20,25
E10000029,Suffolk,2020-03-20,13
E10000030,Surrey,2020-03-20,57
E10000031,Warwickshire,2020-03-20,13
E10000032,West Sussex,2020-03-20,19
E10000034,Worcestershire,2020-03-20,10
Unconfirmed,Unconfirmed,2020-03-21,262
E06000001,Hartlepool,2020-03-21,2
E06000002,Middlesbrough,2020-03-21,1
E06000003,Redcar and Cleveland,2020-03-21,3
E06000004,Stockton-on-Tees,2020-03-21,10
E06000005,Darlington,2020-03-21,3
E06000006,Halton,2020-03-21,7
E06000007,Warrington,2020-03-21,4
E06000008,Blackburn with Darwen,2020-03-21,1
E06000009,Blackpool,2020-03-21,5
E06000010,"Kingston upon Hull, City of",2020-03-21,1
E06000011,East Riding of Yorkshire,2020-03-21,15
E06000012,North East Lincolnshire,2020-03-21,0
E06000013,North Lincolnshire,2020-03-21,2
E06000014,York,2020-03-21,8
E06000015,Derby,2020-03-21,18
E06000016,Leicester,2020-03-21,14
E06000017,Rutland,2020-03-21,0
E06000018,Nottingham,2020-03-21,22
E06000019,"Herefordshire, County of",2020-03-21,7
E06000020,Telford and Wrekin,2020-03-21,0
E06000021,Stoke-on-Trent,2020-03-21,2
E06000022,Bath and North East Somerset,2020-03-21,11
E06000023,"Bristol, City of",2020-03-21,20
E06000024,North Somerset,2020-03-21,5
E06000025,South Gloucestershire,2020-03-21,14
E06000026,Plymouth,2020-03-21,11
E06000027,Torbay,2020-03-21,10
E06000030,Swindon,2020-03-21,5
E06000031,Peterborough,2020-03-21,2
E06000032,Luton,2020-03-21,5
E06000033,Southend-on-Sea,2020-03-21,8
E06000034,Thurrock,2020-03-21,8
E06000035,Medway,2020-03-21,11
E06000036,Bracknell Forest,2020-03-21,3
E06000037,West Berkshire,2020-03-21,7
E06000038,Reading,2020-03-21,7
E06000039,Slough,2020-03-21,21
E06000040,Windsor and Maidenhead,2020-03-21,13
E06000041,Wokingham,2020-03-21,13
E06000042,Milton Keynes,2020-03-21,7
E06000043,Brighton and Hove,2020-03-21,17
E06000044,Portsmouth,2020-03-21,22
E06000045,Southampton,2020-03-21,8
E06000046,Isle of Wight,2020-03-21,2
E06000047,County Durham,2020-03-21,11
E06000049,Cheshire East,2020-03-21,11
E06000050,Cheshire West and Chester,2020-03-21,10
E06000051,Shropshire,2020-03-21,3
E06000052,Cornwall and Isles of Scilly,2020-03-21,20
E06000054,Wiltshire,2020-03-21,20
E06000055,Bedford,2020-03-21,4
E06000056,Central Bedfordshire,2020-03-21,11
E06000057,Northumberland,2020-03-21,10
E06000058,"Bournemouth, Christchurch and Poole",2020-03-21,11
E06000059,Dorset,2020-03-21,8
E08000001,Bolton,2020-03-21,15
E08000002,Bury,2020-03-21,11
E08000003,Manchester,2020-03-21,28
E08000004,Oldham,2020-03-21,15
E08000005,Rochdale,2020-03-21,13
E08000006,Salford,2020-03-21,12
E08000007,Stockport,2020-03-21,24
E08000008,Tameside,2020-03-21,21
E08000009,Trafford,2020-03-21,19
E08000010,Wigan,2020-03-21,9
E08000011,Knowsley,2020-03-21,4
E08000012,Liverpool,2020-03-21,18
E08000013,St. Helens,2020-03-21,3
E08000014,Sefton,2020-03-21,7
E08000015,Wirral,2020-03-21,10
E08000016,Barnsley,2020-03-21,7
E08000017,Doncaster,2020-03-21,5
E08000018,Rotherham,2020-03-21,6
E08000019,Sheffield,2020-03-21,61
E08000021,Newcastle upon Tyne,2020-03-21,28
E08000022,North Tyneside,2020-03-21,17
E08000023,South Tyneside,2020-03-21,5
E08000024,Sunderland,2020-03-21,11
E08000025,Birmingham,2020-03-21,75
E08000026,Coventry,2020-03-21,9
E08000027,Dudley,2020-03-21,19
E08000028,Sandwell,2020-03-21,15
E08000029,Solihull,2020-03-21,4
E08000030,Walsall,2020-03-21,28
E08000031,Wolverhampton,2020-03-21,45
E08000032,Bradford,2020-03-21,10
E08000033,Calderdale,2020-03-21,5
E08000034,Kirklees,2020-03-21,8
E08000035,Leeds,2020-03-21,20
E08000036,Wakefield,2020-03-21,8
E08000037,Gateshead,2020-03-21,2
E09000002,Barking and Dagenham,2020-03-21,30
E09000003,Barnet,2020-03-21,81
E09000004,Bexley,2020-03-21,37
E09000005,Brent,2020-03-21,108
E09000006,Bromley,2020-03-21,63
E09000007,Camden,2020-03-21,51
E09000008,Croydon,2020-03-21,81
E09000009,Ealing,2020-03-21,80
E09000010,Enfield,2020-03-21,54
E09000011,Greenwich,2020-03-21,54
E09000012,Hackney and City of London,2020-03-21,52
E09000013,Hammersmith and Fulham,2020-03-21,45
E09000014,Haringey,2020-03-21,51
E09000015,Harrow,2020-03-21,89
E09000016,Havering,2020-03-21,30
E09000017,Hillingdon,2020-03-21,50
E09000018,Hounslow,2020-03-21,52
E09000019,Islington,2020-03-21,48
E09000020,Kensington and Chelsea,2020-03-21,75
E09000021,Kingston upon Thames,2020-03-21,22
E09000022,Lambeth,2020-03-21,118
E09000023,Lewisham,2020-03-21,60
E09000024,Merton,2020-03-21,56
E09000025,Newham,2020-03-21,51
E09000026,Redbridge,2020-03-21,42
E09000027,Richmond upon Thames,2020-03-21,22
E09000028,Southwark,2020-03-21,134
E09000029,Sutton,2020-03-21,23
E09000030,Tower Hamlets,2020-03-21,51
E09000031,Waltham Forest,2020-03-21,38
E09000032,Wandsworth,2020-03-21,107
E09000033,Westminster,2020-03-21,110
E10000002,Buckinghamshire,2020-03-21,41
